date,month_id,tmin,tmax,tv_guo2016_0_1,tv_guo2016_0_7,dtr
2016-11-28,2016-11,16.1,20.1,3.476948,3.882391,4
2016-11-29,2016-11,17.5,20.5,2.10634,3.351791,3
2016-11-30,2016-11,17.4,22,2.278157,3.023016,4.6
2016-12-01,2016-12,17.2,22.4,2.834902,3.070613,5.2
2016-12-02,2016-12,18.4,22.4,2.700617,3.069853,4
2016-12-03,2016-12,19.9,22.8,2.090255,3.096207,2.9
2016-12-04,2016-12,21,24.9,2.188607,3.030175,3.9
2016-12-05,2016-12,21.8,25.9,2.36784,2.81282,4.1
2016-12-06,2016-12,19.4,22.9,2.696912,2.60832,3.5
2016-12-07,2016-12,18.2,22.2,2.238117,2.560599,4
2016-12-08,2016-12,17.1,21.7,2.531139,2.585569,4.6
2016-12-09,2016-12,16.5,21.9,2.898275,2.647987,5.4
2016-12-10,2016-12,18.3,23.1,3.074085,2.684027,4.8
2016-12-11,2016-12,19.5,21.5,2.126029,2.661696,2
2016-12-12,2016-12,19,23.3,1.972097,2.575453,4.3
2016-12-13,2016-12,20.7,25.7,2.940947,2.534002,5
2016-12-14,2016-12,18.8,23.4,3.0271,2.590809,4.6
2016-12-15,2016-12,15.6,20.4,3.251154,2.791766,4.8
2016-12-16,2016-12,13.2,17.1,3.013719,3.292922,3.9
2016-12-17,2016-12,13.7,18.6,2.621068,3.507985,4.9
2016-12-18,2016-12,17.2,21.3,3.163332,3.446327,4.1
2016-12-19,2016-12,18.5,22.5,2.447277,3.503879,4
2016-12-20,2016-12,20,22.9,2.090255,3.478314,2.9
2016-12-21,2016-12,21,22.6,1.367175,3.184651,1.6
2016-12-22,2016-12,19.7,24.8,2.197536,3.323897,5.1
2016-12-23,2016-12,19.1,21.9,2.581182,3.223604,2.8
2016-12-24,2016-12,16.9,19.5,2.048577,2.747817,2.6
2016-12-25,2016-12,18.4,20.3,1.472809,2.183842,1.9
2016-12-26,2016-12,19.5,23.7,2.286737,2.170858,4.2
2016-12-27,2016-12,12.8,21.8,4.754296,2.872274,9
2016-12-28,2016-12,11.5,15.7,4.582939,3.65413,4.2
2016-12-29,2016-12,13.9,17.9,2.714774,3.737356,4
2016-12-30,2016-12,14.8,18.6,2.299275,3.428599,3.8
2016-12-31,2016-12,15.6,20.7,2.728095,3.37224,5.1
2017-01-01,2017-01,18.4,20.8,2.448639,3.433851,2.4
2017-01-02,2017-01,18.4,23.3,2.341474,3.655658,4.9
2017-01-03,2017-01,18.9,21.3,2.269178,3.431521,2.4
2017-01-04,2017-01,18.7,21.7,1.569501,3.160564,3
2017-01-05,2017-01,18.9,23.4,2.275046,2.755169,4.5
2017-01-06,2017-01,19.7,25,2.921757,2.715849,5.3
2017-01-07,2017-01,19.7,22.8,2.585859,2.400547,3.1
2017-01-08,2017-01,20.5,25.5,2.605603,2.343182,5
2017-01-09,2017-01,19.7,21.8,2.566937,2.269646,2.1
2017-01-10,2017-01,18.8,20.5,1.272792,2.174693,1.7
2017-01-11,2017-01,18.2,19.7,1.00995,2.249407,1.5
2017-01-12,2017-01,16.9,20.3,1.530523,2.397464,3.4
2017-01-13,2017-01,15.1,17.1,2.16256,2.755411,2
2017-01-14,2017-01,14.5,16.5,1.205543,2.849444,2
2017-01-15,2017-01,14.3,16.8,1.307351,2.952936,2.5
2017-01-16,2017-01,14.7,17.4,1.529706,2.334086,2.7
2017-01-17,2017-01,16.7,19.2,1.860108,2.025987,2.5
2017-01-18,2017-01,18,20,1.440775,1.944865,2
2017-01-19,2017-01,18.7,24.1,2.728858,2.552442,5.4
2017-01-20,2017-01,16.2,20.6,3.329665,2.592674,4.4
2017-01-21,2017-01,14.6,19,2.703085,2.651595,4.4
2017-01-22,2017-01,13.6,19.8,3.104298,2.771454,6.2
2017-01-23,2017-01,15.2,19.4,3.076795,2.720294,4.2
2017-01-24,2017-01,15.7,18.9,2.155613,2.654674,3.2
2017-01-25,2017-01,15.9,20.9,2.505328,2.77077,5
2017-01-26,2017-01,16.2,19.8,2.525866,2.805203,3.6
2017-01-27,2017-01,14.4,21.3,3.178443,2.602171,6.9
2017-01-28,2017-01,16.4,18.8,2.985939,2.494118,2.4
2017-01-29,2017-01,18.1,21.5,2.12132,2.540792,3.4
2017-01-30,2017-01,17.4,23.4,2.836665,2.611186,6
2017-01-31,2017-01,15.9,17.6,3.304921,2.552091,1.7
2017-02-01,2017-02,16.6,22,2.740286,2.664051,5.4
2017-02-02,2017-02,16.2,17.7,2.660044,2.574417,1.5
2017-02-03,2017-02,15.4,19.6,1.848197,2.618579,4.2
2017-02-04,2017-02,16.3,20.9,2.621068,2.440731,4.6
2017-02-05,2017-02,16.7,22,2.897556,2.589007,5.3
2017-02-06,2017-02,16.9,19.7,2.521078,2.520706,2.8
2017-02-07,2017-02,15.9,18.7,1.716586,2.20861,2.8
2017-02-08,2017-02,15.5,20.6,2.414367,2.326003,5.1
2017-02-09,2017-02,11.1,16.8,3.918333,2.691963,5.7
2017-02-10,2017-02,10.8,15.6,3.072865,3.182812,4.8
2017-02-11,2017-02,11.5,17.9,3.378856,3.387077,6.4
2017-02-12,2017-02,12.5,19.1,3.806573,3.420666,6.6
2017-02-13,2017-02,13.1,20.1,3.954744,3.326635,7
2017-02-14,2017-02,15.6,21.1,3.772157,3.441602,5.5
2017-02-15,2017-02,15.3,20.9,3.207673,3.603048,5.6
2017-02-16,2017-02,15.4,24,4.290299,3.969719,8.6
2017-02-17,2017-02,17.1,25.4,4.960763,4.314452,8.3
2017-02-18,2017-02,18,24.1,4.206741,4.228076,6.1
2017-02-19,2017-02,16.4,19.1,3.323653,3.872725,2.7
2017-02-20,2017-02,18.3,25.5,3.949156,3.886022,7.2
2017-02-21,2017-02,16.6,21.1,3.887909,3.618143,4.5
2017-02-22,2017-02,16.4,21.3,2.716002,3.569728,4.9
2017-02-23,2017-02,15,20.2,3.004857,3.583149,5.2
2017-02-24,2017-02,12,15.1,3.402328,3.869539,3.1
2017-02-25,2017-02,10.7,13.8,1.94079,4.085013,3.1
2017-02-26,2017-02,10.6,17,3.037954,4.064024,6.4
2017-02-27,2017-02,15.4,19.8,3.855732,4.109014,4.4
2017-02-28,2017-02,15.1,20.8,2.946608,3.561922,5.7
2017-03-01,2017-03,15.9,22.9,3.779219,3.748866,7
2017-03-02,2017-03,17.2,23.9,4.01113,4.026061,6.7
2017-03-03,2017-03,15.7,20.1,3.612363,4.005579,4.4
2017-03-04,2017-03,16.8,21.8,2.836665,3.962317,5
2017-03-05,2017-03,18.7,24,3.201432,3.690026,5.3
2017-03-06,2017-03,17.9,23.5,3.170042,3.199577,5.6
2017-03-07,2017-03,17.1,20.7,2.909754,3.101068,3.6
2017-03-08,2017-03,15,17.3,2.358495,3.136074,2.3
2017-03-09,2017-03,16,19.6,1.987251,2.980206,3.6
2017-03-10,2017-03,16.4,19.2,1.861899,2.729805,2.8
2017-03-11,2017-03,16.7,18.4,1.345053,2.644861,1.7
2017-03-12,2017-03,17,19.5,1.298717,2.515784,2.5
2017-03-13,2017-03,19.4,24.4,3.106311,2.582691,5
2017-03-14,2017-03,16.8,22,3.279736,2.450774,5.2
2017-03-15,2017-03,16.2,17.9,2.613267,2.420158,1.7
2017-03-16,2017-03,16.8,19,1.236595,2.28589,2.2
2017-03-17,2017-03,17,20.4,1.716586,2.261775,3.4
2017-03-18,2017-03,17.4,20.1,1.77271,2.237819,2.7
2017-03-19,2017-03,18.9,20.6,1.424781,2.214761,1.7
2017-03-20,2017-03,18.6,27.1,3.965686,2.949548,8.5
2017-03-21,2017-03,19.1,27.6,4.91596,3.381364,8.5
2017-03-22,2017-03,17.6,19.7,4.487761,3.287654,2.1
2017-03-23,2017-03,19,24.6,3.044531,3.335909,5.6
2017-03-24,2017-03,18.9,22.4,2.776539,3.249179,3.5
2017-03-25,2017-03,16.5,23.4,3.184337,3.364564,6.9
2017-03-26,2017-03,13.8,16.9,4.073082,3.811993,3.1
2017-03-27,2017-03,16.3,21.5,3.210789,3.942567,5.2
2017-03-28,2017-03,18.1,24.9,3.803507,3.73242,6.8
2017-03-29,2017-03,20.4,23.7,3.102015,3.305746,3.3
2017-03-30,2017-03,21,23.1,1.596872,3.344093,2.1
2017-03-31,2017-03,15.5,23.7,3.733966,3.471689,8.2
2017-04-01,2017-04,15.5,23.9,4.792703,3.73343,8.4
2017-04-02,2017-04,17,24.2,4.546427,3.760269,7.2
2017-04-03,2017-04,17.5,24.5,4.106093,3.495426,7
2017-04-04,2017-04,19.3,26,4.068886,3.560706,6.7
2017-04-05,2017-04,20.9,27.9,4.082789,3.745303,7
2017-04-06,2017-04,22.5,25,3.057641,3.802143,2.5
2017-04-07,2017-04,22.6,27.9,2.544275,4.089371,5.3
2017-04-08,2017-04,23,27.5,2.838427,3.88407,4.5
2017-04-09,2017-04,23.5,27.9,2.582473,3.546736,4.4
2017-04-10,2017-04,26.3,28.1,2.125245,3.287147,1.8
2017-04-11,2017-04,22.2,27.8,2.716616,2.908149,5.6
2017-04-12,2017-04,18.2,22.8,3.937427,3.081497,4.6
2017-04-13,2017-04,18.8,21.5,2.186893,3.236459,2.7
2017-04-14,2017-04,19.9,24.7,2.568235,3.378603,4.8
2017-04-15,2017-04,21.6,26.9,3.128764,3.343146,5.3
2017-04-16,2017-04,23,30.2,3.893905,3.600903,7.2
2017-04-17,2017-04,23.7,29.4,3.749111,3.725895,5.7
2017-04-18,2017-04,23.9,30.7,3.648173,3.924321,6.8
2017-04-19,2017-04,24.7,29.4,3.377746,4.010465,4.7
2017-04-20,2017-04,25.1,27.5,2.197536,3.682368,2.4
2017-04-21,2017-04,22.8,29.4,2.869379,3.33236,6.6
2017-04-22,2017-04,18.5,24.5,4.507032,3.515578,6
2017-04-23,2017-04,19.9,21.8,2.596632,3.769919,1.9
2017-04-24,2017-04,20.9,22.8,1.239624,3.683273,1.9
2017-04-25,2017-04,20.7,22.9,1.187083,3.594156,2.2
2017-04-26,2017-04,22.4,26.8,2.578113,3.250224,4.4
2017-04-27,2017-04,20.6,24,2.629956,2.945024,3.4
2017-04-28,2017-04,20.2,24.8,2.33809,2.773415,4.6
2017-04-29,2017-04,19.9,27.3,3.613401,2.553299,7.4
2017-04-30,2017-04,21.4,28.2,4.160929,2.713147,6.8
2017-05-01,2017-05,22.6,29.5,4.020261,3.048907,6.9
2017-05-02,2017-05,24.3,28.1,3.217012,3.165906,3.8
2017-05-03,2017-05,25.6,31.3,3.083694,3.497976,5.7
2017-05-04,2017-05,22.9,27.6,3.536948,3.512733,4.7
2017-05-05,2017-05,23.4,29.8,3.334042,3.535858,6.4
2017-05-06,2017-05,25.3,31.1,3.645088,3.50047,5.8
2017-05-07,2017-05,24.8,27.7,2.876775,3.119295,2.9
2017-05-08,2017-05,23.1,28.6,2.548856,2.976008,5.5
2017-05-09,2017-05,22.6,29.3,3.539303,2.963437,6.7
2017-05-10,2017-05,25.3,29.6,3.36353,2.994662,4.3
2017-05-11,2017-05,25.7,31.6,3.059956,3.023354,5.9
2017-05-12,2017-05,26,30.7,3.084369,3.000194,4.7
2017-05-13,2017-05,24.5,26.6,2.651415,2.840591,2.1
2017-05-14,2017-05,24.8,29.5,2.295648,2.735934,4.7
2017-05-15,2017-05,24.6,27,2.291106,2.738362,2.4
2017-05-16,2017-05,23.6,26.6,1.619671,2.656062,3
2017-05-17,2017-05,23.8,29.9,2.953388,2.588661,6.1
2017-05-18,2017-05,24.3,27.4,2.852484,2.540308,3.1
2017-05-19,2017-05,23.7,26,1.678293,2.26712,2.3
2017-05-20,2017-05,22.7,24.8,1.421267,2.089617,2.1
2017-05-21,2017-05,23,24.9,1.161895,2.1599,1.9
2017-05-22,2017-05,23.8,25.2,1.014479,1.893575,1.4
2017-05-23,2017-05,24.6,28.5,2.064582,2.027313,3.9
2017-05-24,2017-05,24.2,26.2,1.951709,1.985573,2
2017-05-25,2017-05,23.9,28.5,2.127596,1.780063,4.6
2017-05-26,2017-05,23.9,26.8,2.27358,1.748893,2.9
2017-05-27,2017-05,24,30.4,3.060909,2.184147,6.4
2017-05-28,2017-05,24.8,30.5,3.508442,2.414539,5.7
2017-05-29,2017-05,24.9,30.3,3.205594,2.531987,5.4
2017-05-30,2017-05,25.1,30.9,3.243455,2.68954,5.8
2017-05-31,2017-05,25.6,31.3,3.33004,2.853996,5.7
2017-06-01,2017-06,27.8,30.6,2.628529,2.875174,2.8
2017-06-02,2017-06,28.6,30.6,1.42361,2.811457,2
2017-06-03,2017-06,28.5,32.5,1.898245,2.788428,4
2017-06-04,2017-06,29.3,31.2,1.813606,2.556943,1.9
2017-06-05,2017-06,28.8,33.5,2.133854,2.539283,4.7
2017-06-06,2017-06,28.5,33.8,2.891943,2.496364,5.3
2017-06-07,2017-06,27.2,34,3.534002,2.490214,6.8
2017-06-08,2017-06,28.3,32.5,3.264966,2.298976,4.2
2017-06-09,2017-06,28.1,31.9,2.32379,2.309392,3.8
2017-06-10,2017-06,28,33.8,2.878078,2.494319,5.8
2017-06-11,2017-06,28.1,34.1,3.408812,2.628934,6
2017-06-12,2017-06,25.3,30,3.694478,2.936601,4.7
2017-06-13,2017-06,24.3,28.9,2.752423,3.17175,4.6
2017-06-14,2017-06,25.5,29.5,2.542309,3.145996,4
2017-06-15,2017-06,26.8,31.1,2.539521,2.95587,4.3
2017-06-16,2017-06,27.8,29.6,1.908533,2.832314,1.8
2017-06-17,2017-06,24.4,28.4,2.22935,2.924722,4
2017-06-18,2017-06,24.7,27.3,1.961292,2.700093,2.6
2017-06-19,2017-06,25.3,28.3,1.68523,2.198939,3
2017-06-20,2017-06,25.2,28.2,1.733013,2.102845,3
2017-06-21,2017-06,25.2,29.2,2.061553,2.04816,4
2017-06-22,2017-06,28,32.4,2.982169,2.305419,4.4
2017-06-23,2017-06,27.5,31.6,2.483781,2.348182,4.1
2017-06-24,2017-06,26.4,30.8,2.515784,2.454715,4.4
2017-06-25,2017-06,26.8,31.5,2.647483,2.484217,4.7
2017-06-26,2017-06,28.6,32,2.459505,2.483244,3.4
2017-06-27,2017-06,28.6,31.5,1.830073,2.419013,2.9
2017-06-28,2017-06,28.2,32.3,2.053452,2.331201,4.1
2017-06-29,2017-06,27.9,32.8,2.608959,2.236208,4.9
2017-06-30,2017-06,27.6,33.7,3.198958,2.380441,6.1
2017-07-01,2017-07,26.7,31.7,3.327036,2.446009,5
2017-07-02,2017-07,26.2,30.3,2.696139,2.454791,4.1
2017-07-03,2017-07,26.7,30.7,2.352835,2.433439,4
2017-07-04,2017-07,25.3,28.6,2.345741,2.586375,3.3
2017-07-05,2017-07,26.5,31,2.503997,2.649748,4.5
2017-07-06,2017-07,25.8,28.7,2.350886,2.627007,2.9
2017-07-07,2017-07,26,29.8,1.987251,2.499058,3.8
2017-07-08,2017-07,26.3,28.9,1.887679,2.128693,2.6
2017-07-09,2017-07,27.1,32.3,2.665208,2.185978,5.2
2017-07-10,2017-07,27.5,32.1,2.834902,2.291351,4.6
2017-07-11,2017-07,27.6,32.7,2.811139,2.443733,5.1
2017-07-12,2017-07,27.9,32.9,2.919332,2.528496,5
2017-07-13,2017-07,28.2,33.5,2.985939,2.657184,5.3
2017-07-14,2017-07,27.4,32.8,3.119161,2.685734,5.4
2017-07-15,2017-07,27,32.1,3.048907,2.680477,5.1
2017-07-16,2017-07,26.1,28.5,2.642442,2.708436,2.4
2017-07-17,2017-07,24.4,28.8,2.085665,2.868209,4.4
2017-07-18,2017-07,24.6,27.8,2.233085,2.989419,3.2
2017-07-19,2017-07,24.5,30.8,3.003748,3.047014,6.3
2017-07-20,2017-07,27.2,30.8,3.063087,2.903898,3.6
2017-07-21,2017-07,27.6,32.2,2.440628,2.772694,4.6
2017-07-22,2017-07,26.5,33.1,3.284814,2.834314,6.6
2017-07-23,2017-07,25.6,28.8,3.349627,2.708744,3.2
2017-07-24,2017-07,25.8,31.2,2.670206,2.841706,5.4
2017-07-25,2017-07,27.7,33.1,3.305047,2.925798,5.4
2017-07-26,2017-07,27.1,34.4,3.712479,3.085666,7.3
2017-07-27,2017-07,28,30.6,3.272486,2.842761,2.6
2017-07-28,2017-07,28.1,34.4,3.001527,3.057641,6.3
2017-07-29,2017-07,28.8,33.8,3.283672,3.131107,5
2017-07-30,2017-07,29.6,34.8,2.990541,3.149153,5.2
2017-07-31,2017-07,29.8,32.4,2.456963,2.923468,2.6
2017-08-01,2017-08,28.3,33.2,2.27358,2.775901,4.9
2017-08-02,2017-08,27.3,31,2.671454,2.74457,3.7
2017-08-03,2017-08,25.3,29.8,2.55147,2.757656,4.5
2017-08-04,2017-08,25.9,29.3,2.302716,2.926858,3.4
2017-08-05,2017-08,27.1,34,3.572464,2.945392,6.9
2017-08-06,2017-08,28.5,32.9,3.34203,2.885365,4.4
2017-08-07,2017-08,27.3,33,2.956772,2.786986,5.7
2017-08-08,2017-08,28.4,32.8,2.95113,2.833542,4.4
2017-08-09,2017-08,26.3,31,2.859341,2.802313,4.7
2017-08-10,2017-08,27.6,31.4,2.515784,2.805679,3.8
2017-08-11,2017-08,28.9,31.6,1.951709,2.636159,2.7
2017-08-12,2017-08,29,32.5,1.827567,2.514748,3.5
2017-08-13,2017-08,28.6,32.4,2.11404,2.283236,3.8
2017-08-14,2017-08,28.8,32.5,2.166987,2.239857,3.7
2017-08-15,2017-08,28.1,32.9,2.475715,2.172096,4.8
2017-08-16,2017-08,28.2,31.2,2.356551,2.089298,3
2017-08-17,2017-08,27.9,33,2.454078,2.048373,5.1
2017-08-18,2017-08,28.1,34.3,3.305929,2.230695,6.2
2017-08-19,2017-08,28.4,34,3.410767,2.412528,5.6
2017-08-20,2017-08,28.5,33.4,3.041244,2.494786,4.9
2017-08-21,2017-08,28.6,34.5,3.150132,2.644113,5.9
2017-08-22,2017-08,28,36.6,4.2797,3.043511,8.6
2017-08-23,2017-08,25.4,29.5,4.792616,3.245304,4.1
2017-08-24,2017-08,27.3,31.5,2.647483,3.301893,4.2
2017-08-25,2017-08,27.8,32.7,2.680019,3.293402,4.9
2017-08-26,2017-08,26.2,34.3,3.864798,3.419009,8.1
2017-08-27,2017-08,24,26.9,4.473999,3.685648,2.9
2017-08-28,2017-08,24.5,26.3,1.393736,3.82561,1.8
2017-08-29,2017-08,24.6,31.4,3.24037,3.752133,6.8
2017-08-30,2017-08,27,31.6,3.434628,3.221568,4.6
2017-08-31,2017-08,26.2,32.8,3.286335,3.370058,6.6
2017-09-01,2017-09,26.1,31.7,3.550587,3.422907,5.6
2017-09-02,2017-09,26.4,30.4,2.824299,3.305551,4
2017-09-03,2017-09,25.6,29.9,2.426761,2.947061,4.3
2017-09-04,2017-09,25.3,27.6,2.127596,2.839219,2.3
2017-09-05,2017-09,25.9,30.7,2.42126,2.778609,4.8
2017-09-06,2017-09,27.3,32.3,2.959167,2.689734,5
2017-09-07,2017-09,27.5,30.7,2.456963,2.614447,3.2
2017-09-08,2017-09,26.9,30.9,2.094437,2.408872,4
2017-09-09,2017-09,26,32,2.944486,2.443461,6
2017-09-10,2017-09,26.7,32.2,3.333042,2.560591,5.5
2017-09-11,2017-09,27.6,32.4,2.997082,2.606274,4.8
2017-09-12,2017-09,27.9,32.8,2.807579,2.582473,4.9
2017-09-13,2017-09,28.3,34,3.103224,2.669137,5.7
2017-09-14,2017-09,27.6,31.5,2.967041,2.607649,3.9
2017-09-15,2017-09,27.8,33.2,2.774137,2.727606,5.4
2017-09-16,2017-09,27.7,32.6,2.983706,2.751053,4.9
2017-09-17,2017-09,28.5,32.6,2.618524,2.605347,4.1
2017-09-18,2017-09,27.8,32.9,2.673948,2.560859,5.1
2017-09-19,2017-09,27.6,32.2,2.815878,2.550523,4.6
2017-09-20,2017-09,27.6,32,2.599359,2.525858,4.4
2017-09-21,2017-09,27.9,32,2.456793,2.394847,4.1
2017-09-22,2017-09,26.1,32,2.978814,2.547605,5.9
2017-09-23,2017-09,26.7,31.4,3.079502,2.513696,4.7
2017-09-24,2017-09,27.1,30.5,2.372586,2.451182,3.4
2017-09-25,2017-09,27.7,31.9,2.280351,2.434714,4.2
2017-09-26,2017-09,27.8,32.9,2.715849,2.434714,5.1
2017-09-27,2017-09,27.7,33,3.002776,2.493984,5.3
2017-09-28,2017-09,28.2,34.1,3.270576,2.646476,5.9
2017-09-29,2017-09,28.8,33.1,2.982728,2.685734,4.3
2017-09-30,2017-09,25.9,30.3,3.002638,2.651093,4.4
2017-10-01,2017-10,27.6,30.1,2.110884,2.558507,2.5
2017-10-02,2017-10,26.4,32.7,2.796426,2.711181,6.3
2017-10-03,2017-10,28.3,33.5,3.424787,2.789146,5.2
2017-10-04,2017-10,27.5,31,2.730537,2.71413,3.5
2017-10-05,2017-10,27.5,30.3,1.840969,2.599607,2.8
2017-10-06,2017-10,27.4,31.1,1.905037,2.396586,3.7
2017-10-07,2017-10,27.9,31.7,2.188416,2.304054,3.8
2017-10-08,2017-10,27.3,31.5,2.32379,2.241391,4.2
2017-10-09,2017-10,28.1,30.9,2.061553,2.239559,2.8
2017-10-10,2017-10,28.6,32.3,1.972097,2.058873,3.7
2017-10-11,2017-10,28.3,32.5,2.285279,1.947381,4.2
2017-10-12,2017-10,27.6,32.7,2.70108,2.06324,5.1
2017-10-13,2017-10,24.5,30.6,3.576311,2.397464,6.1
2017-10-14,2017-10,21.9,25.6,3.646459,3.12015,3.7
2017-10-15,2017-10,20.4,26.9,3.053959,3.682113,6.5
2017-10-16,2017-10,25.6,27.5,3.23213,3.613124,1.9
2017-10-17,2017-10,24.7,27.6,1.434108,3.58045,2.9
2017-10-18,2017-10,24,29.5,2.5619,3.448424,5.5
2017-10-19,2017-10,23.4,27.9,2.969848,3.184023,4.5
2017-10-20,2017-10,22.3,27.8,2.921757,2.836165,5.5
2017-10-21,2017-10,21.6,27.2,3.226324,2.720286,5.6
2017-10-22,2017-10,20.2,26.3,3.445166,2.900395,6.1
2017-10-23,2017-10,20.8,27.7,3.803945,2.896197,6.9
2017-10-24,2017-10,22.5,27.3,3.451932,2.963781,4.8
2017-10-25,2017-10,22.7,26.4,2.482438,2.964681,3.7
2017-10-26,2017-10,22.1,28.1,2.895255,2.909059,6
2017-10-27,2017-10,22.1,28.6,3.614208,3.02092,6.5
2017-10-28,2017-10,22.5,28,3.476588,3.025606,5.5
2017-10-29,2017-10,21.7,27,3.161223,3.0081,5.3
2017-10-30,2017-10,20.5,25,2.984962,2.94887,4.5
2017-10-31,2017-10,19,25,3.092329,3.014458,6
2017-11-01,2017-11,20.5,26.4,3.535887,3.079827,5.9
2017-11-02,2017-11,20.9,27.8,3.742548,3.255252,6.9
2017-11-03,2017-11,22,27.6,3.637192,3.220326,5.6
2017-11-04,2017-11,20.7,25.8,3.219084,3.099785,5.1
2017-11-05,2017-11,20.3,25.6,3.007768,3.041244,5.3
2017-11-06,2017-11,21.3,25.8,2.859487,2.979681,4.5
2017-11-07,2017-11,21.8,26,2.521078,2.958089,4.2
2017-11-08,2017-11,23.1,27.3,2.538372,2.833071,4.2
2017-11-09,2017-11,22.8,26.8,2.379075,2.727392,4
2017-11-10,2017-11,22.9,28.4,2.819427,2.672795,5.5
2017-11-11,2017-11,23.4,26.5,2.608959,2.538298,3.1
2017-11-12,2017-11,21.1,23.5,2.214159,2.476792,2.4
2017-11-13,2017-11,21.5,22.7,1.101514,2.36755,1.2
2017-11-14,2017-11,22,24,1.084743,2.27446,2
2017-11-15,2017-11,22.6,23.9,0.984463,2.169322,1.3
2017-11-16,2017-11,22.2,26.2,1.802544,2.103083,4
2017-11-17,2017-11,22.9,26.2,2.126617,2.047437,3.3
2017-11-18,2017-11,20.1,26.5,3.026962,2.000656,6.4
2017-11-19,2017-11,19.4,20.2,3.319136,2.178646,0.8
2017-11-20,2017-11,17.9,20.3,1.109054,2.525569,2.4
2017-11-21,2017-11,17.5,21.4,1.880381,2.806711,3.9
2017-11-22,2017-11,17.3,22.9,2.811139,3.010032,5.6
2017-11-23,2017-11,15.5,20.3,3.268027,3.305551,4.8
2017-11-24,2017-11,16.5,20.8,2.666302,3.152981,4.3
2017-11-25,2017-11,16.9,19.1,2.007278,2.723937,2.2
2017-11-26,2017-11,18.1,22.4,2.36132,2.167016,4.3
2017-11-27,2017-11,18.5,22.1,2.289651,2.285088,3.6
2017-11-28,2017-11,20.6,24.6,2.5671,2.623222,4
2017-11-29,2017-11,21.6,26.4,2.675818,3.050792,4.8
2017-11-30,2017-11,21.8,23.2,2.217356,2.986525,1.4
2017-12-01,2017-12,19.7,23.2,1.654035,2.746809,3.5
2017-12-02,2017-12,17.5,22.9,2.724427,2.687471,5.4
2017-12-03,2017-12,18.9,22.9,2.773085,2.475884,4
2017-12-04,2017-12,18,22.3,2.436357,2.482975,4.3
2017-12-05,2017-12,17.7,20.4,2.167948,2.561762,2.7
2017-12-06,2017-12,17.5,21.1,1.842779,2.576294,3.6
2017-12-07,2017-12,17.8,21.8,2.215852,2.244465,4
2017-12-08,2017-12,15.3,19.4,2.732978,2.401805,4.1
2017-12-09,2017-12,13.3,18,2.728858,2.725925,4.7
2017-12-10,2017-12,14.9,20.4,3.171225,2.728301,5.5
2017-12-11,2017-12,17,21.1,2.914904,2.607681,4.1
2017-12-12,2017-12,17.4,20.6,2.12348,2.484611,3.2
2017-12-13,2017-12,17.9,19,1.417451,2.429326,1.1
2017-12-14,2017-12,18,21.1,1.485485,2.421811,3.1
2017-12-15,2017-12,18.5,21.3,1.717314,2.373605,2.8
2017-12-16,2017-12,12.2,19.5,3.956745,2.739069,7.3
2017-12-17,2017-12,10.8,14,3.815211,3.239695,3.2
2017-12-18,2017-12,9.8,15.8,2.785678,3.679221,6
2017-12-19,2017-12,10.7,16.5,3.438023,3.842563,5.8
2017-12-20,2017-12,12.4,17.8,3.349129,3.809456,5.4
2017-12-21,2017-12,12.4,17,2.905168,3.784684,4.6
2017-12-22,2017-12,14.5,19.1,2.919475,3.551332,4.6
2017-12-23,2017-12,17.1,21.1,2.820756,3.456003,4
2017-12-24,2017-12,18.1,23.1,2.753785,3.82812,5
2017-12-25,2017-12,16.3,19.7,2.88906,3.677295,3.4
2017-12-26,2017-12,16.3,19.7,1.962991,3.310161,3.4
2017-12-27,2017-12,16.2,19.4,1.909625,2.905369,3.2
2017-12-28,2017-12,17.1,20.6,2.028752,2.665638,3.5
2017-12-29,2017-12,17.7,21.5,2.153099,2.322777,3.8
2017-12-30,2017-12,17.6,22.6,2.580052,2.283701,5
2017-12-31,2017-12,15.9,21,3.067436,2.362626,5.1
2018-01-01,2018-01,16.3,19,2.400694,2.165477,2.7
2018-01-02,2018-01,16,19.2,1.709532,2.173314,3.2
2018-01-03,2018-01,18.2,22,2.48931,2.247285,3.8
2018-01-04,2018-01,18.1,20.5,1.892089,2.185397,2.4
2018-01-05,2018-01,17.2,22.8,2.519921,2.352587,5.6
2018-01-06,2018-01,15.9,17.3,3.067029,2.401805,1.4
2018-01-07,2018-01,15.7,17.6,0.963933,2.275806,1.9
2018-01-08,2018-01,9.5,18.7,4.108021,3.026549,9.2
2018-01-09,2018-01,7.9,10.7,4.805552,4.187516,2.8
2018-01-10,2018-01,10.5,15.2,3.031364,4.408004,4.7
2018-01-11,2018-01,12.1,16.1,2.62091,4.159627,4
2018-01-12,2018-01,10.5,15.3,2.64323,3.992138,4.8
2018-01-13,2018-01,11.3,14.6,2.3782,3.291042,3.3
2018-01-14,2018-01,12,17.2,2.688711,3.252224,5.2
2018-01-15,2018-01,13,18.2,3.057232,3.253511,5.2
2018-01-16,2018-01,14.8,22.6,4.224926,3.638956,7.8
2018-01-17,2018-01,15.9,25.5,5.18009,4.160128,9.6
2018-01-18,2018-01,15.9,24,5.146115,4.472117,8.1
2018-01-19,2018-01,17.9,19.3,3.445166,4.403332,1.4
