SEX,AGE,H,CCYY,obs_value,sd_value
,78,1,2001,26.2000000000,
,79,1,2001,23.8000000000,
,8,1,2001,81.5000000000,
,80,1,2001,23.0000000000,
,81,1,2001,19.7000000000,
,82,1,2001,16.5000000000,
,83,1,2001,14.2000000000,
,84,1,2001,12.9000000000,
,85_and_over,1,2001,62.6000000000,
,9,1,2001,81.9000000000,
,zero,1,2001,46.9000000000,
F,,1,2001,3432.3000000000,
F,1,1,2001,22.7000000000,
F,10,1,2001,39.8000000000,
F,11,1,2001,41.9000000000,
F,12,1,2001,43.9000000000,
F,13,1,2001,41.8000000000,
F,14,1,2001,41.0000000000,
F,15,1,2001,41.7000000000,
F,16,1,2001,42.5000000000,
F,17,1,2001,42.6000000000,
F,18,1,2001,45.0000000000,
F,19,1,2001,44.9000000000,
F,2,1,2001,24.6000000000,
F,20,1,2001,46.6000000000,
F,21,1,2001,48.3000000000,
F,22,1,2001,48.9000000000,
F,23,1,2001,49.0000000000,
F,24,1,2001,50.0000000000,
F,25,1,2001,50.9000000000,
F,26,1,2001,54.9000000000,
F,27,1,2001,56.9000000000,
F,28,1,2001,60.5000000000,
F,29,1,2001,60.4000000000,
F,3,1,2001,27.9000000000,
F,30,1,2001,63.8000000000,
F,31,1,2001,65.8000000000,
F,32,1,2001,66.5000000000,
F,33,1,2001,66.0000000000,
F,34,1,2001,64.3000000000,
F,35,1,2001,69.2000000000,
F,36,1,2001,73.9000000000,
F,37,1,2001,76.0000000000,
F,38,1,2001,79.6000000000,
F,39,1,2001,71.8000000000,
F,4,1,2001,33.2000000000,
F,40,1,2001,72.1000000000,
F,41,1,2001,70.5000000000,
F,42,1,2001,68.9000000000,
F,43,1,2001,67.8000000000,
F,44,1,2001,64.0000000000,
F,45,1,2001,60.1000000000,
F,46,1,2001,56.8000000000,
F,47,1,2001,54.1000000000,
F,48,1,2001,50.2000000000,
F,49,1,2001,48.0000000000,
F,5,1,2001,35.7000000000,
F,50,1,2001,46.7000000000,
F,51,1,2001,47.0000000000,
F,52,1,2001,42.1000000000,
F,53,1,2001,38.8000000000,
F,54,1,2001,35.7000000000,
F,55,1,2001,27.7000000000,
F,56,1,2001,25.3000000000,
F,57,1,2001,23.5000000000,
F,58,1,2001,20.5000000000,
F,59,1,2001,19.6000000000,
F,6,1,2001,38.2000000000,
F,60,1,2001,21.1000000000,
F,61,1,2001,22.5000000000,
F,62,1,2001,24.2000000000,
F,63,1,2001,24.7000000000,
F,64,1,2001,24.6000000000,
F,65,1,2001,25.1000000000,
F,66,1,2001,24.3000000000,
F,67,1,2001,24.8000000000,
F,68,1,2001,24.6000000000,
F,69,1,2001,23.1000000000,
F,7,1,2001,38.2000000000,
F,70,1,2001,23.7000000000,
F,71,1,2001,23.0000000000,
F,72,1,2001,21.1000000000,
F,73,1,2001,20.6000000000,
F,74,1,2001,19.5000000000,
F,75,1,2001,18.6000000000,
F,76,1,2001,17.1000000000,
F,77,1,2001,16.0000000000,
F,78,1,2001,15.1000000000,
F,79,1,2001,13.7000000000,
F,8,1,2001,39.5000000000,
F,80,1,2001,13.5000000000,
F,81,1,2001,11.5000000000,
F,82,1,2001,10.0000000000,
F,83,1,2001,8.8000000000,
F,84,1,2001,8.3000000000,
F,85_and_over,1,2001,43.0000000000,
F,9,1,2001,39.6000000000,
F,zero,1,2001,22.4000000000,
M,,1,2001,3282.0000000000,
M,1,1,2001,25.0000000000,
M,10,1,2001,42.6000000000,
M,11,1,2001,44.7000000000,
M,12,1,2001,46.7000000000,
M,13,1,2001,43.9000000000,
M,14,1,2001,43.0000000000,
M,15,1,2001,44.3000000000,
M,16,1,2001,45.1000000000,
M,17,1,2001,45.6000000000,
M,18,1,2001,47.1000000000,
M,19,1,2001,47.2000000000,
M,2,1,2001,26.4000000000,
M,20,1,2001,46.1000000000,
M,21,1,2001,45.1000000000,
M,22,1,2001,44.5000000000,
M,23,1,2001,43.8000000000,
M,24,1,2001,45.6000000000,
M,25,1,2001,44.6000000000,
M,26,1,2001,48.1000000000,
M,27,1,2001,49.0000000000,
M,28,1,2001,49.8000000000,
M,29,1,2001,49.0000000000,
M,3,1,2001,30.1000000000,
M,30,1,2001,49.9000000000,
M,31,1,2001,49.9000000000,
M,32,1,2001,51.3000000000,
M,33,1,2001,52.0000000000,
M,34,1,2001,52.8000000000,
M,35,1,2001,56.3000000000,
M,36,1,2001,60.7000000000,
M,37,1,2001,63.1000000000,
M,38,1,2001,67.9000000000,
M,39,1,2001,64.7000000000,
M,4,1,2001,36.0000000000,
M,40,1,2001,68.5000000000,
M,41,1,2001,68.6000000000,
M,42,1,2001,67.8000000000,
M,43,1,2001,67.1000000000,
M,44,1,2001,63.4000000000,
M,45,1,2001,60.0000000000,
M,46,1,2001,57.2000000000,
M,47,1,2001,53.8000000000,
M,48,1,2001,50.6000000000,
M,49,1,2001,48.9000000000,
M,5,1,2001,38.5000000000,
M,50,1,2001,49.3000000000,
M,51,1,2001,50.9000000000,
M,52,1,2001,45.3000000000,
M,53,1,2001,42.2000000000,
M,54,1,2001,39.0000000000,
M,55,1,2001,29.9000000000,
M,56,1,2001,28.8000000000,
M,57,1,2001,28.1000000000,
M,58,1,2001,25.5000000000,
M,59,1,2001,23.7000000000,
M,6,1,2001,41.2000000000,
M,60,1,2001,25.8000000000,
M,61,1,2001,26.7000000000,
M,62,1,2001,26.9000000000,
M,63,1,2001,27.7000000000,
M,64,1,2001,26.8000000000,
M,65,1,2001,26.4000000000,
M,66,1,2001,25.4000000000,
M,67,1,2001,26.5000000000,
M,68,1,2001,26.3000000000,
M,69,1,2001,23.6000000000,
M,7,1,2001,41.2000000000,
M,70,1,2001,23.9000000000,
M,71,1,2001,22.7000000000,
M,72,1,2001,19.7000000000,
M,73,1,2001,18.8000000000,
M,74,1,2001,17.2000000000,
M,75,1,2001,15.8000000000,
M,76,1,2001,14.1000000000,
M,77,1,2001,12.5000000000,
M,78,1,2001,11.1000000000,
M,79,1,2001,10.1000000000,
M,8,1,2001,42.0000000000,
M,80,1,2001,9.5000000000,
M,81,1,2001,8.2000000000,
M,82,1,2001,6.5000000000,
M,83,1,2001,5.4000000000,
M,84,1,2001,4.6000000000,
M,85_and_over,1,2001,19.6000000000,
M,9,1,2001,42.3000000000,
M,zero,1,2001,24.5000000000,
,,2,2001,6730.3000000000,
,1,2,2001,50.7000000000,
,10,2,2001,80.1000000000,
,11,2,2001,87.3000000000,
,12,2,2001,86.8000000000,
,13,2,2001,91.2000000000,
,14,2,2001,84.5000000000,
,15,2,2001,83.7000000000,
,16,2,2001,87.0000000000,
,17,2,2001,86.6000000000,
,18,2,2001,91.1000000000,
,19,2,2001,93.1000000000,
,2,2,2001,50.4000000000,
,20,2,2001,90.2000000000,
,21,2,2001,94.7000000000,
,22,2,2001,91.3000000000,
,23,2,2001,92.8000000000,
,24,2,2001,93.1000000000,
,25,2,2001,95.3000000000,
,26,2,2001,98.5000000000,
,27,2,2001,104.8000000000,
,28,2,2001,107.9000000000,
,29,2,2001,112.7000000000,
,3,2,2001,55.0000000000,
,30,2,2001,108.0000000000,
,31,2,2001,118.4000000000,
,32,2,2001,115.1000000000,
,33,2,2001,119.7000000000,
,34,2,2001,118.3000000000,
,35,2,2001,120.2000000000,
,36,2,2001,130.2000000000,
,37,2,2001,136.5000000000,
,38,2,2001,146.2000000000,
,39,2,2001,145.0000000000,
,4,2,2001,66.0000000000,
,40,2,2001,131.6000000000,
,41,2,2001,146.6000000000,
,42,2,2001,132.2000000000,
,43,2,2001,140.0000000000,
,44,2,2001,130.4000000000,
,45,2,2001,124.4000000000,
,46,2,2001,117.0000000000,
,47,2,2001,112.0000000000,
,48,2,2001,102.8000000000,
,49,2,2001,101.0000000000,
,5,2,2001,71.1000000000,
,50,2,2001,92.7000000000,
,51,2,2001,97.9000000000,
,52,2,2001,94.5000000000,
,53,2,2001,83.7000000000,
,54,2,2001,78.8000000000,
,55,2,2001,66.2000000000,
,56,2,2001,54.6000000000,
,57,2,2001,53.9000000000,
,58,2,2001,48.6000000000,
,59,2,2001,45.0000000000,
,6,2,2001,77.9000000000,
,60,2,2001,42.5000000000,
,61,2,2001,49.8000000000,
,62,2,2001,47.8000000000,
,63,2,2001,52.8000000000,
,64,2,2001,52.7000000000,
,65,2,2001,51.9000000000,
,66,2,2001,49.8000000000,
,67,2,2001,48.0000000000,
,68,2,2001,54.2000000000,
,69,2,2001,47.4000000000,
,7,2,2001,80.0000000000,
,70,2,2001,45.2000000000,
,71,2,2001,49.7000000000,
,72,2,2001,40.2000000000,
,73,2,2001,40.2000000000,
,74,2,2001,37.8000000000,
,75,2,2001,34.9000000000,
,76,2,2001,32.4000000000,
,77,2,2001,29.2000000000,
,78,2,2001,26.8000000000,
,79,2,2001,23.9000000000,
,8,2,2001,80.1000000000,
,80,2,2001,23.5000000000,
,81,2,2001,20.9000000000,
,82,2,2001,17.7000000000,
,83,2,2001,14.7000000000,
,84,2,2001,13.1000000000,
,85_and_over,2,2001,65.5000000000,
,9,2,2001,82.6000000000,
,zero,2,2001,39.7000000000,
F,,2,2001,3447.4000000000,
F,1,2,2001,24.2000000000,
F,10,2,2001,38.9000000000,
F,11,2,2001,42.1000000000,
F,12,2,2001,42.2000000000,
F,13,2,2001,44.3000000000,
F,14,2,2001,41.5000000000,
F,15,2,2001,40.7000000000,
F,16,2,2001,42.4000000000,
F,17,2,2001,41.6000000000,
F,18,2,2001,44.3000000000,
F,19,2,2001,45.6000000000,
F,2,2,2001,24.3000000000,
F,20,2,2001,44.7000000000,
F,21,2,2001,48.1000000000,
F,22,2,2001,47.6000000000,
F,23,2,2001,48.7000000000,
F,24,2,2001,48.9000000000,
F,25,2,2001,50.3000000000,
F,26,2,2001,52.4000000000,
F,27,2,2001,56.1000000000,
F,28,2,2001,58.9000000000,
F,29,2,2001,62.0000000000,
F,3,2,2001,26.4000000000,
F,30,2,2001,59.9000000000,
F,31,2,2001,67.6000000000,
F,32,2,2001,65.4000000000,
F,33,2,2001,67.9000000000,
F,34,2,2001,65.2000000000,
F,35,2,2001,66.3000000000,
F,36,2,2001,72.0000000000,
F,37,2,2001,74.7000000000,
F,38,2,2001,79.8000000000,
F,39,2,2001,77.6000000000,
F,4,2,2001,31.9000000000,
F,40,2,2001,68.3000000000,
F,41,2,2001,75.0000000000,
F,42,2,2001,66.6000000000,
F,43,2,2001,70.6000000000,
F,44,2,2001,65.7000000000,
F,45,2,2001,62.7000000000,
F,46,2,2001,58.5000000000,
F,47,2,2001,56.2000000000,
F,48,2,2001,51.4000000000,
F,49,2,2001,50.3000000000,
F,5,2,2001,34.5000000000,
F,50,2,2001,45.8000000000,
F,51,2,2001,47.6000000000,
F,52,2,2001,45.4000000000,
F,53,2,2001,40.2000000000,
F,54,2,2001,37.8000000000,
F,55,2,2001,32.0000000000,
F,56,2,2001,26.2000000000,
F,57,2,2001,24.9000000000,
F,58,2,2001,21.9000000000,
F,59,2,2001,20.4000000000,
F,6,2,2001,37.4000000000,
F,60,2,2001,19.3000000000,
F,61,2,2001,22.6000000000,
F,62,2,2001,22.2000000000,
F,63,2,2001,25.3000000000,
F,64,2,2001,24.8000000000,
F,65,2,2001,25.4000000000,
F,66,2,2001,24.3000000000,
F,67,2,2001,23.7000000000,
F,68,2,2001,26.1000000000,
F,69,2,2001,23.5000000000,
F,7,2,2001,38.5000000000,
F,70,2,2001,22.2000000000,
F,71,2,2001,24.9000000000,
F,72,2,2001,20.5000000000,
F,73,2,2001,21.2000000000,
F,74,2,2001,19.9000000000,
F,75,2,2001,18.9000000000,
F,76,2,2001,17.6000000000,
F,77,2,2001,16.3000000000,
F,78,2,2001,15.5000000000,
F,79,2,2001,13.8000000000,
F,8,2,2001,38.8000000000,
F,80,2,2001,13.7000000000,
F,81,2,2001,12.3000000000,
F,82,2,2001,10.6000000000,
F,83,2,2001,9.1000000000,
F,84,2,2001,8.4000000000,
F,85_and_over,2,2001,45.2000000000,
F,9,2,2001,39.9000000000,
F,zero,2,2001,19.0000000000,
M,,2,2001,3282.9000000000,
M,1,2,2001,26.5000000000,
M,10,2,2001,41.2000000000,
M,11,2,2001,45.2000000000,
M,12,2,2001,44.6000000000,
M,13,2,2001,46.9000000000,
M,14,2,2001,43.0000000000,
M,15,2,2001,43.0000000000,
M,16,2,2001,44.6000000000,
M,17,2,2001,45.0000000000,
M,18,2,2001,46.8000000000,
M,19,2,2001,47.5000000000,
M,2,2,2001,26.1000000000,
M,20,2,2001,45.5000000000,
M,21,2,2001,46.6000000000,
M,22,2,2001,43.7000000000,
M,23,2,2001,44.1000000000,
M,24,2,2001,44.2000000000,
M,25,2,2001,45.0000000000,
M,26,2,2001,46.1000000000,
M,27,2,2001,48.7000000000,
M,28,2,2001,49.0000000000,
M,29,2,2001,50.7000000000,
M,3,2,2001,28.6000000000,
M,30,2,2001,48.1000000000,
M,31,2,2001,50.8000000000,
M,32,2,2001,49.7000000000,
M,33,2,2001,51.8000000000,
M,34,2,2001,53.1000000000,
M,35,2,2001,53.9000000000,
M,36,2,2001,58.2000000000,
M,37,2,2001,61.8000000000,
M,38,2,2001,66.4000000000,
M,39,2,2001,67.4000000000,
M,4,2,2001,34.1000000000,
M,40,2,2001,63.3000000000,
M,41,2,2001,71.6000000000,
M,42,2,2001,65.6000000000,
M,43,2,2001,69.4000000000,
M,44,2,2001,64.7000000000,
M,45,2,2001,61.7000000000,
M,46,2,2001,58.5000000000,
M,47,2,2001,55.8000000000,
M,48,2,2001,51.4000000000,
M,49,2,2001,50.7000000000,
M,5,2,2001,36.6000000000,
M,50,2,2001,46.9000000000,
M,51,2,2001,50.3000000000,
M,52,2,2001,49.1000000000,
M,53,2,2001,43.5000000000,
M,54,2,2001,41.0000000000,
M,55,2,2001,34.2000000000,
M,56,2,2001,28.4000000000,
M,57,2,2001,29.0000000000,
M,58,2,2001,26.7000000000,
M,59,2,2001,24.6000000000,
M,6,2,2001,40.5000000000,
M,60,2,2001,23.2000000000,
M,61,2,2001,27.2000000000,
M,62,2,2001,25.6000000000,
M,63,2,2001,27.5000000000,
M,64,2,2001,27.9000000000,
M,65,2,2001,26.5000000000,
M,66,2,2001,25.5000000000,
M,67,2,2001,24.3000000000,
M,68,2,2001,28.1000000000,
M,69,2,2001,23.9000000000,
M,7,2,2001,41.5000000000,
M,70,2,2001,23.0000000000,
M,71,2,2001,24.8000000000,
M,72,2,2001,19.7000000000,
M,73,2,2001,19.0000000000,
M,74,2,2001,17.9000000000,
M,75,2,2001,16.0000000000,
M,76,2,2001,14.8000000000,
M,77,2,2001,12.9000000000,
M,78,2,2001,11.3000000000,
M,79,2,2001,10.1000000000,
M,8,2,2001,41.3000000000,
M,80,2,2001,9.8000000000,
M,81,2,2001,8.6000000000,
M,82,2,2001,7.1000000000,
M,83,2,2001,5.6000000000,
M,84,2,2001,4.7000000000,
M,85_and_over,2,2001,20.3000000000,
M,9,2,2001,42.7000000000,
M,zero,2,2001,20.7000000000,
,,1,2002,6744.1000000000,
,1,1,2002,48.0000000000,
,10,1,2002,83.1000000000,
,11,1,2002,84.5000000000,
,12,1,2002,87.8000000000,
,13,1,2002,91.4000000000,
,14,1,2002,85.9000000000,
,15,1,2002,83.7000000000,
,16,1,2002,86.0000000000,
,17,1,2002,86.7000000000,
,18,1,2002,90.1000000000,
,19,1,2002,91.6000000000,
,2,1,2002,50.4000000000,
,20,1,2002,90.3000000000,
,21,1,2002,90.9000000000,
,22,1,2002,91.2000000000,
,23,1,2002,91.5000000000,
,24,1,2002,91.1000000000,
,25,1,2002,94.6000000000,
,26,1,2002,95.2000000000,
,27,1,2002,102.8000000000,
,28,1,2002,106.6000000000,
,29,1,2002,111.4000000000,
,3,1,2002,54.6000000000,
,30,1,2002,110.2000000000,
,31,1,2002,115.1000000000,
,32,1,2002,117.0000000000,
,33,1,2002,119.0000000000,
,34,1,2002,119.4000000000,
,35,1,2002,118.3000000000,
,36,1,2002,126.4000000000,
,37,1,2002,135.5000000000,
,38,1,2002,140.8000000000,
,39,1,2002,148.4000000000,
,4,1,2002,61.1000000000,
,40,1,2002,136.4000000000,
,41,1,2002,140.4000000000,
,42,1,2002,139.3000000000,
,43,1,2002,136.7000000000,
,44,1,2002,134.8000000000,
,45,1,2002,127.5000000000,
,46,1,2002,120.3000000000,
,47,1,2002,114.2000000000,
,48,1,2002,107.9000000000,
,49,1,2002,100.4000000000,
,5,1,2002,71.6000000000,
,50,1,2002,96.8000000000,
,51,1,2002,95.7000000000,
,52,1,2002,97.4000000000,
,53,1,2002,87.0000000000,
,54,1,2002,80.4000000000,
,55,1,2002,74.3000000000,
,56,1,2002,57.4000000000,
,57,1,2002,53.8000000000,
,58,1,2002,51.3000000000,
,59,1,2002,45.8000000000,
,6,1,2002,75.8000000000,
,60,1,2002,43.1000000000,
,61,1,2002,46.7000000000,
,62,1,2002,48.6000000000,
,63,1,2002,50.9000000000,
,64,1,2002,52.1000000000,
,65,1,2002,51.3000000000,
,66,1,2002,50.8000000000,
,67,1,2002,48.7000000000,
,68,1,2002,50.8000000000,
,69,1,2002,50.0000000000,
,7,1,2002,79.9000000000,
,70,1,2002,45.8000000000,
,71,1,2002,46.8000000000,
,72,1,2002,44.3000000000,
,73,1,2002,39.6000000000,
,74,1,2002,38.2000000000,
,75,1,2002,35.7000000000,
,76,1,2002,33.3000000000,
,77,1,2002,30.0000000000,
,78,1,2002,27.4000000000,
,79,1,2002,25.1000000000,
,8,1,2002,80.0000000000,
,80,1,2002,22.6000000000,
,81,1,2002,21.7000000000,
,82,1,2002,18.6000000000,
,83,1,2002,15.4000000000,
,84,1,2002,13.3000000000,
,85_and_over,1,2002,67.7000000000,
,9,1,2002,82.3000000000,
,zero,1,2002,37.6000000000,
F,,1,2002,3464.5000000000,
F,1,1,2002,22.9000000000,
F,10,1,2002,40.3000000000,
F,11,1,2002,40.7000000000,
F,12,1,2002,42.4000000000,
F,13,1,2002,44.6000000000,
F,14,1,2002,42.1000000000,
F,15,1,2002,41.1000000000,
F,16,1,2002,41.8000000000,
F,17,1,2002,41.9000000000,
F,18,1,2002,43.6000000000,
F,19,1,2002,44.9000000000,
F,2,1,2002,24.0000000000,
F,20,1,2002,44.3000000000,
F,21,1,2002,45.8000000000,
F,22,1,2002,46.9000000000,
F,23,1,2002,47.5000000000,
F,24,1,2002,47.8000000000,
F,25,1,2002,49.5000000000,
F,26,1,2002,50.7000000000,
F,27,1,2002,55.0000000000,
F,28,1,2002,57.6000000000,
F,29,1,2002,61.6000000000,
F,3,1,2002,26.5000000000,
F,30,1,2002,61.2000000000,
F,31,1,2002,65.4000000000,
F,32,1,2002,67.3000000000,
F,33,1,2002,67.9000000000,
F,34,1,2002,67.3000000000,
F,35,1,2002,65.4000000000,
F,36,1,2002,70.1000000000,
F,37,1,2002,74.9000000000,
F,38,1,2002,77.4000000000,
F,39,1,2002,80.5000000000,
F,4,1,2002,29.7000000000,
F,40,1,2002,72.1000000000,
F,41,1,2002,72.2000000000,
F,42,1,2002,70.7000000000,
F,43,1,2002,69.3000000000,
F,44,1,2002,68.1000000000,
F,45,1,2002,64.3000000000,
F,46,1,2002,60.5000000000,
F,47,1,2002,57.3000000000,
F,48,1,2002,54.3000000000,
F,49,1,2002,50.3000000000,
F,5,1,2002,34.8000000000,
F,50,1,2002,48.3000000000,
F,51,1,2002,46.9000000000,
F,52,1,2002,47.3000000000,
F,53,1,2002,42.2000000000,
F,54,1,2002,38.7000000000,
F,55,1,2002,35.7000000000,
F,56,1,2002,28.0000000000,
F,57,1,2002,25.4000000000,
F,58,1,2002,23.6000000000,
F,59,1,2002,20.6000000000,
F,6,1,2002,36.5000000000,
F,60,1,2002,19.7000000000,
F,61,1,2002,21.2000000000,
F,62,1,2002,22.4000000000,
F,63,1,2002,24.3000000000,
F,64,1,2002,24.9000000000,
F,65,1,2002,24.9000000000,
F,66,1,2002,24.9000000000,
F,67,1,2002,23.9000000000,
F,68,1,2002,24.9000000000,
F,69,1,2002,24.4000000000,
F,7,1,2002,38.5000000000,
F,70,1,2002,22.7000000000,
F,71,1,2002,23.6000000000,
F,72,1,2002,22.4000000000,
F,73,1,2002,20.7000000000,
F,74,1,2002,20.2000000000,
F,75,1,2002,19.1000000000,
F,76,1,2002,18.2000000000,
F,77,1,2002,16.7000000000,
F,78,1,2002,15.6000000000,
F,79,1,2002,14.7000000000,
F,8,1,2002,38.7000000000,
F,80,1,2002,13.2000000000,
F,81,1,2002,12.9000000000,
F,82,1,2002,11.0000000000,
F,83,1,2002,9.5000000000,
F,84,1,2002,8.5000000000,
F,85_and_over,1,2002,46.5000000000,
F,9,1,2002,40.3000000000,
F,zero,1,2002,18.3000000000,
M,,1,2002,3279.6000000000,
M,1,1,2002,25.1000000000,
M,10,1,2002,42.8000000000,
M,11,1,2002,43.8000000000,
M,12,1,2002,45.4000000000,
M,13,1,2002,46.8000000000,
M,14,1,2002,43.8000000000,
M,15,1,2002,42.6000000000,
M,16,1,2002,44.2000000000,
M,17,1,2002,44.8000000000,
M,18,1,2002,46.5000000000,
M,19,1,2002,46.7000000000,
M,2,1,2002,26.4000000000,
M,20,1,2002,46.0000000000,
M,21,1,2002,45.1000000000,
M,22,1,2002,44.3000000000,
M,23,1,2002,44.0000000000,
M,24,1,2002,43.3000000000,
M,25,1,2002,45.1000000000,
M,26,1,2002,44.5000000000,
M,27,1,2002,47.8000000000,
M,28,1,2002,49.0000000000,
M,29,1,2002,49.8000000000,
M,3,1,2002,28.1000000000,
M,30,1,2002,49.0000000000,
M,31,1,2002,49.7000000000,
M,32,1,2002,49.7000000000,
M,33,1,2002,51.1000000000,
M,34,1,2002,52.1000000000,
M,35,1,2002,52.9000000000,
M,36,1,2002,56.3000000000,
M,37,1,2002,60.6000000000,
M,38,1,2002,63.4000000000,
M,39,1,2002,67.9000000000,
M,4,1,2002,31.4000000000,
M,40,1,2002,64.3000000000,
M,41,1,2002,68.2000000000,
M,42,1,2002,68.6000000000,
M,43,1,2002,67.4000000000,
M,44,1,2002,66.7000000000,
M,45,1,2002,63.2000000000,
M,46,1,2002,59.8000000000,
M,47,1,2002,56.9000000000,
M,48,1,2002,53.6000000000,
M,49,1,2002,50.1000000000,
M,5,1,2002,36.8000000000,
M,50,1,2002,48.5000000000,
M,51,1,2002,48.8000000000,
M,52,1,2002,50.1000000000,
M,53,1,2002,44.8000000000,
M,54,1,2002,41.7000000000,
M,55,1,2002,38.6000000000,
M,56,1,2002,29.4000000000,
M,57,1,2002,28.4000000000,
M,58,1,2002,27.7000000000,
M,59,1,2002,25.2000000000,
M,6,1,2002,39.3000000000,
M,60,1,2002,23.4000000000,
M,61,1,2002,25.5000000000,
M,62,1,2002,26.2000000000,
M,63,1,2002,26.6000000000,
M,64,1,2002,27.2000000000,
M,65,1,2002,26.4000000000,
M,66,1,2002,25.9000000000,
M,67,1,2002,24.8000000000,
M,68,1,2002,25.9000000000,
M,69,1,2002,25.6000000000,
M,7,1,2002,41.4000000000,
M,70,1,2002,23.1000000000,
M,71,1,2002,23.2000000000,
M,72,1,2002,21.9000000000,
M,73,1,2002,18.9000000000,
M,74,1,2002,18.0000000000,
M,75,1,2002,16.6000000000,
M,76,1,2002,15.1000000000,
M,77,1,2002,13.3000000000,
M,78,1,2002,11.8000000000,
M,79,1,2002,10.4000000000,
M,8,1,2002,41.3000000000,
M,80,1,2002,9.4000000000,
M,81,1,2002,8.8000000000,
M,82,1,2002,7.6000000000,
M,83,1,2002,5.9000000000,
M,84,1,2002,4.8000000000,
M,85_and_over,1,2002,21.2000000000,
M,9,1,2002,42.0000000000,
M,zero,1,2002,19.3000000000,
,,2,2002,6725.8000000000,
,1,2,2002,40.5000000000,
,10,2,2002,83.0000000000,
,11,2,2002,81.4000000000,
,12,2,2002,88.6000000000,
,13,2,2002,86.5000000000,
,14,2,2002,91.5000000000,
,15,2,2002,84.1000000000,
,16,2,2002,83.2000000000,
,17,2,2002,86.9000000000,
,18,2,2002,86.9000000000,
,19,2,2002,92.5000000000,
,2,2,2002,53.0000000000,
,20,2,2002,90.6000000000,
,21,2,2002,88.0000000000,
,22,2,2002,92.8000000000,
,23,2,2002,89.4000000000,
,24,2,2002,91.0000000000,
,25,2,2002,91.8000000000,
,26,2,2002,94.7000000000,
,27,2,2002,98.1000000000,
,28,2,2002,104.5000000000,
,29,2,2002,108.2000000000,
,3,2,2002,52.6000000000,
,30,2,2002,112.9000000000,
,31,2,2002,107.9000000000,
,32,2,2002,118.7000000000,
,33,2,2002,115.0000000000,
,34,2,2002,120.1000000000,
,35,2,2002,118.5000000000,
,36,2,2002,120.1000000000,
,37,2,2002,129.7000000000,
,38,2,2002,136.7000000000,
,39,2,2002,146.6000000000,
,4,2,2002,57.6000000000,
,40,2,2002,144.2000000000,
,41,2,2002,130.4000000000,
,42,2,2002,145.8000000000,
,43,2,2002,131.7000000000,
,44,2,2002,139.4000000000,
,45,2,2002,129.5000000000,
,46,2,2002,124.3000000000,
,47,2,2002,116.6000000000,
,48,2,2002,111.6000000000,
,49,2,2002,102.3000000000,
,5,2,2002,68.0000000000,
,50,2,2002,100.3000000000,
,51,2,2002,92.3000000000,
,52,2,2002,97.0000000000,
,53,2,2002,93.6000000000,
,54,2,2002,82.9000000000,
,55,2,2002,77.8000000000,
,56,2,2002,65.7000000000,
,57,2,2002,54.0000000000,
,58,2,2002,53.4000000000,
,59,2,2002,48.0000000000,
,6,2,2002,72.2000000000,
,60,2,2002,44.5000000000,
,61,2,2002,42.1000000000,
,62,2,2002,49.3000000000,
,63,2,2002,46.9000000000,
,64,2,2002,52.5000000000,
,65,2,2002,52.1000000000,
,66,2,2002,51.5000000000,
,67,2,2002,48.6000000000,
,68,2,2002,47.1000000000,
,69,2,2002,53.4000000000,
,7,2,2002,78.0000000000,
,70,2,2002,46.2000000000,
,71,2,2002,44.3000000000,
,72,2,2002,48.6000000000,
,73,2,2002,38.6000000000,
,74,2,2002,38.9000000000,
,75,2,2002,36.3000000000,
,76,2,2002,33.8000000000,
,77,2,2002,31.0000000000,
,78,2,2002,28.0000000000,
,79,2,2002,25.7000000000,
,8,2,2002,79.6000000000,
,80,2,2002,22.8000000000,
,81,2,2002,22.2000000000,
,82,2,2002,19.6000000000,
,83,2,2002,16.6000000000,
,84,2,2002,13.7000000000,
,85_and_over,2,2002,70.6000000000,
,9,2,2002,80.4000000000,
,zero,2,2002,38.3000000000,
F,,2,2002,3458.8000000000,
F,1,2,2002,19.5000000000,
F,10,2,2002,40.2000000000,
F,11,2,2002,39.6000000000,
F,12,2,2002,42.7000000000,
F,13,2,2002,42.1000000000,
F,14,2,2002,44.5000000000,
F,15,2,2002,41.7000000000,
F,16,2,2002,40.6000000000,
F,17,2,2002,42.4000000000,
F,18,2,2002,41.8000000000,
F,19,2,2002,45.1000000000,
F,2,2,2002,25.3000000000,
F,20,2,2002,44.5000000000,
F,21,2,2002,43.7000000000,
F,22,2,2002,47.4000000000,
F,23,2,2002,46.3000000000,
F,24,2,2002,47.5000000000,
F,25,2,2002,48.1000000000,
F,26,2,2002,50.1000000000,
F,27,2,2002,52.2000000000,
F,28,2,2002,56.4000000000,
F,29,2,2002,59.4000000000,
F,3,2,2002,25.4000000000,
F,30,2,2002,62.6000000000,
F,31,2,2002,60.3000000000,
F,32,2,2002,68.3000000000,
F,33,2,2002,65.8000000000,
F,34,2,2002,68.5000000000,
F,35,2,2002,65.4000000000,
F,36,2,2002,66.5000000000,
F,37,2,2002,72.0000000000,
F,38,2,2002,75.2000000000,
F,39,2,2002,80.4000000000,
F,4,2,2002,27.9000000000,
F,40,2,2002,77.5000000000,
F,41,2,2002,67.8000000000,
F,42,2,2002,74.9000000000,
F,43,2,2002,66.5000000000,
F,44,2,2002,70.6000000000,
F,45,2,2002,65.5000000000,
