date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-05-02,27.50,25.40,26.50,34.20,31.10,32.20,9.60,OPEN_METEO_ERA5_LAND,singapore
2013-05-03,27.70,25.00,26.20,33.30,30.40,31.80,22.50,OPEN_METEO_ERA5_LAND,singapore
2013-05-04,28.70,24.70,26.80,34.20,30.10,32.00,13.80,OPEN_METEO_ERA5_LAND,singapore
2013-05-05,28.00,25.00,26.40,34.60,30.40,32.20,27.30,OPEN_METEO_ERA5_LAND,singapore
2013-05-06,28.40,25.00,26.60,35.80,30.70,32.70,7.90,OPEN_METEO_ERA5_LAND,singapore
2013-05-07,28.20,24.80,26.20,34.20,29.80,31.70,19.90,OPEN_METEO_ERA5_LAND,singapore
2013-05-08,28.20,25.20,26.50,34.50,30.60,32.20,13.40,OPEN_METEO_ERA5_LAND,singapore
2013-05-09,29.10,26.00,27.20,35.50,31.30,32.90,9.60,OPEN_METEO_ERA5_LAND,singapore
2013-05-10,29.60,26.80,27.70,35.10,32.50,33.50,2.60,OPEN_METEO_ERA5_LAND,singapore
2013-05-11,28.90,26.20,27.50,33.60,32.10,32.90,7.50,OPEN_METEO_ERA5_LAND,singapore
2013-05-12,29.10,25.90,27.60,34.60,30.70,32.80,3.80,OPEN_METEO_ERA5_LAND,singapore
2013-05-13,30.50,26.90,28.50,38.50,32.50,34.60,1.40,OPEN_METEO_ERA5_LAND,singapore
2013-05-14,29.90,25.70,28.20,37.50,31.80,34.70,1.20,OPEN_METEO_ERA5_LAND,singapore
2013-05-15,29.90,26.10,27.90,37.50,31.70,34.30,8.40,OPEN_METEO_ERA5_LAND,singapore
2013-05-16,29.80,25.40,27.60,36.20,30.40,32.90,3.50,OPEN_METEO_ERA5_LAND,singapore
2013-05-17,30.60,25.60,28.10,37.50,30.90,33.90,0.50,OPEN_METEO_ERA5_LAND,singapore
2013-05-18,29.10,25.20,27.10,35.50,30.70,33.00,6.90,OPEN_METEO_ERA5_LAND,singapore
2013-05-19,29.60,26.10,28.00,36.00,32.00,33.80,1.50,OPEN_METEO_ERA5_LAND,singapore
2013-05-20,29.70,25.90,27.60,37.80,31.30,33.60,3.70,OPEN_METEO_ERA5_LAND,singapore
2013-05-21,28.50,25.30,26.90,35.20,31.60,33.30,9.20,OPEN_METEO_ERA5_LAND,singapore
2013-05-22,28.80,25.20,27.00,35.10,30.90,32.80,2.80,OPEN_METEO_ERA5_LAND,singapore
2013-05-23,29.50,26.70,27.80,35.10,31.90,33.10,5.40,OPEN_METEO_ERA5_LAND,singapore
2013-05-24,27.60,24.50,26.00,32.40,29.60,31.40,27.00,OPEN_METEO_ERA5_LAND,singapore
2013-05-25,29.90,25.60,27.40,36.70,30.60,33.10,1.60,OPEN_METEO_ERA5_LAND,singapore
2013-05-26,28.80,24.80,26.50,35.30,30.50,32.20,11.60,OPEN_METEO_ERA5_LAND,singapore
