"month_id","year","month","month_date","age_group","sex","population","data_status","source_table","notes"
"2016-02",2016,2,2016-02-01,"45-49","Female",325685.245901639,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-03",2016,3,2016-03-01,"45-49","Female",325922.950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-04",2016,4,2016-04-01,"45-49","Female",326177.049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-05",2016,5,2016-05-01,"45-49","Female",326422.950819672,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-06",2016,6,2016-06-01,"45-49","Female",326677.049180328,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-07",2016,7,2016-07-01,"45-49","Female",327100,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-08",2016,8,2016-08-01,"45-49","Female",327720,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-09",2016,9,2016-09-01,"45-49","Female",328340,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-10",2016,10,2016-10-01,"45-49","Female",328940,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-11",2016,11,2016-11-01,"45-49","Female",329560,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-12",2016,12,2016-12-01,"45-49","Female",330160,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
